Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,50MA,200MA,RSI,EMA_fast,EMA_slow,MACD,MACD_signal
2025-01-09 00:00:00+05:30,79.4000015258789,79.5999984741211,75.2699966430664,75.66000366210938,24971633,0.0,0.0,84.28060028076172,,14.566662563947531,83.28039301236242,86.09047861162806,-2.8100855992656335,-0.8556192762973915
2025-01-10 00:00:00+05:30,75.5,76.5,72.69999694824219,73.38999938964844,38606186,0.0,0.0,84.2220002746582,,14.14429152689793,81.75879399348335,85.1497023729629,-3.390908379479555,-1.3626770969338242
2025-01-13 00:00:00+05:30,71.0,72.83000183105469,70.0,70.18000030517578,32634298,0.0,0.0,84.02900024414062,,13.110473119715408,79.97744111835911,84.04083555312683,-4.063394434767716,-1.9028205645006027
2025-01-14 00:00:00+05:30,71.5,73.47000122070312,70.38999938964844,72.87999725341797,34095762,0.0,0.0,83.86900024414062,,16.9486258969076,78.88552667759893,83.21410679018543,-4.3285801125864936,-2.387972474117781
2025-01-15 00:00:00+05:30,73.9000015258789,75.5999984741211,72.0999984741211,73.25,28969720,0.0,0.0,83.67720031738281,,18.141881763122015,78.01852257335294,82.47602480572725,-4.45750223237431,-2.801878425769087
2025-01-16 00:00:00+05:30,75.0,75.4800033569336,74.01000213623047,74.80999755859375,16453514,0.0,0.0,83.55660034179688,,24.630876967864637,77.52490334031306,81.90817093556922,-4.383267595256157,-3.118156259666501
2025-01-17 00:00:00+05:30,74.5,75.18000030517578,73.91000366210938,74.41000366210938,13403086,0.0,0.0,83.56120040893555,,28.966072683971802,77.0456880052048,81.35275113753515,-4.307063132330356,-3.355937634199272
2025-01-20 00:00:00+05:30,75.0,77.0,74.33000183105469,76.33000183105469,15293544,0.0,0.0,83.59980041503906,,32.3308231859034,76.93558243995093,80.98069563335142,-4.045113193400482,-3.4937727460395145
2025-01-21 00:00:00+05:30,77.13999938964844,78.77999877929688,76.01000213623047,76.23999786376953,27328395,0.0,0.0,83.63340042114258,,30.954195394583778,76.82856942823072,80.6295328356046,-3.800963407373885,-3.5552108783063887
2025-01-22 00:00:00+05:30,76.5999984741211,76.88999938964844,73.80000305175781,74.30999755859375,15524482,0.0,0.0,83.6652003479004,,30.46581432600668,76.44109683290196,80.16141911138158,-3.720322278479614,-3.588233158341034
2025-01-23 00:00:00+05:30,74.79000091552734,74.79000091552734,73.16999816894531,73.48999786376953,11531639,0.0,0.0,83.64840026855468,,31.878930157458214,75.98708160688159,79.6672397597066,-3.6801581528250153,-3.6066181572378304
2025-01-24 00:00:00+05:30,73.33999633789062,73.75,71.0,71.33999633789062,14299599,0.0,0.0,83.58940017700195,,35.523433902313016,75.2721454116522,79.05040691364616,-3.7782615019939527,-3.640946826189055
2025-01-27 00:00:00+05:30,70.0999984741211,70.44000244140625,67.5,68.08000183105469,22699796,0.0,0.0,83.5320002746582,,27.733106005084224,74.16566178386798,78.23778431493568,-4.072122531067706,-3.7271819671647854
2025-01-28 00:00:00+05:30,68.16000366210938,68.79000091552734,64.5999984741211,65.16000366210938,31301577,0.0,0.0,83.43280029296875,,23.861559093088374,72.78017591898204,77.26905982213373,-4.488883903151688,-3.879522354362166
2025-01-29 00:00:00+05:30,65.81999969482422,68.30999755859375,65.23999786376953,65.9800033569336,26430739,0.0,0.0,83.3738003540039,,30.180171877016107,71.73399552482074,76.43283341730408,-4.69883789248334,-4.043385461986401
2025-01-30 00:00:00+05:30,66.70999908447266,68.47000122070312,66.29000091552734,66.79000091552734,20575646,0.0,0.0,83.32320037841797,,35.6271708982256,70.97338096954483,75.71854952828359,-4.745168558738754,-4.183742081336872
2025-01-31 00:00:00+05:30,67.8499984741211,76.52999877929688,67.62000274658203,74.80000305175781,116622091,0.0,0.0,83.47500045776367,,58.32133452904544,71.56209205911607,75.65050904854094,-4.088416989424871,-4.164677062954472
2025-02-01 00:00:00+05:30,75.98999786376953,80.80000305175781,73.66000366210938,74.33000183105469,85425148,0.0,0.0,83.57880050659179,,52.83980626770069,71.98792433172201,75.55269369909752,-3.5647693673755043,-4.044695523838679
2025-02-03 00:00:00+05:30,74.51000213623047,76.47000122070312,72.37000274658203,73.08000183105469,45904119,0.0,0.0,83.6488005065918,,49.67815554034105,72.15593625469627,75.36953133850176,-3.2135950838054868,-3.878475435832041
2025-02-04 00:00:00+05:30,74.19999694824219,75.45999908447266,73.72000122070312,74.8499984741211,22868898,0.0,0.0,83.67740051269531,,50.075133235028176,72.57040736537701,75.33104742262171,-2.7606400572447,-3.654908360114573
2025-02-05 00:00:00+05:30,76.9800033569336,77.0,73.51000213623047,74.5999984741211,23581873,0.0,0.0,83.40740051269532,,50.358887151514274,72.88265215133764,75.2768956486587,-2.3942434973210567,-3.40277538755587
2025-02-06 00:00:00+05:30,74.5999984741211,74.98999786376953,71.55999755859375,71.83999633789062,22284387,0.0,0.0,82.98440048217773,,41.77955713190613,72.72224356465348,75.02231051452773,-2.3000669498742496,-3.1822337000195464
2025-02-07 00:00:00+05:30,72.11000061035156,72.30000305175781,68.30000305175781,69.97000122070312,36396886,0.0,0.0,82.63560043334961,,39.223102308672985,72.2988216655842,74.64806538165183,-2.349243716067633,-3.015635703229164
2025-02-10 00:00:00+05:30,68.91000366210938,68.97000122070312,67.16000366210938,67.5999984741211,27920171,0.0,0.0,82.12180038452148,,38.63867068159476,71.57592578997449,74.12598635146438,-2.550060561489886,-2.922520674881308
2025-02-11 00:00:00+05:30,67.9000015258789,67.9000015258789,64.36000061035156,65.26000213623047,28376783,0.0,0.0,81.45620040893554,,36.74718363431573,70.60424522786003,73.46924677996557,-2.8650015521055394,-2.9110168503261544
2025-02-12 00:00:00+05:30,65.5,65.5999984741211,63.29999923706055,64.62000274658203,37541843,0.0,0.0,80.78140045166016,,38.6255977416568,69.68359253843265,72.81374722193716,-3.1301546835045144,-2.9548444169618264
2025-02-13 00:00:00+05:30,65.0,66.12000274658203,63.810001373291016,64.27999877929688,24482682,0.0,0.0,80.09660049438476,,42.86250235015202,68.85227042164253,72.18161770766751,-3.3293472860249835,-3.029744990774458
